DocType: Bank Reconciliation Detail,Amount,Čiastka
DocType: Purchase Invoice Item,Amount (Company Currency),Čiastka (Mena Společnosti)
apps/erpnext/erpnext/accounts/report/asset_depreciation_ledger/asset_depreciation_ledger.py +81,Amount After Depreciation,
DocType: Stock Reconciliation Item,Amount Difference,
DocType: Cheque Print Template,Amount In Figure,
apps/erpnext/erpnext/schools/doctype/fees/fees.js +27,Amount Paid,Zaplacené částky
DocType: Salary Detail,Amount based on formula,
DocType: Payment Request,Amount in customer's currency,
apps/erpnext/erpnext/accounts/report/purchase_order_items_to_be_billed/purchase_order_items_to_be_billed.py +20,Amount to Bill,Čiastka k Fakturaci
,Amount to Deliver,"Suma, ktorá má dodávať"
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +346,Amount {0} {1} against {2} {3},
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +351,Amount {0} {1} deducted against {2},
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +329,Amount {0} {1} transferred from {2} to {3},
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +333,Amount {0} {1} {2} {3},
apps/erpnext/erpnext/controllers/trends.py +149,Amt,Amt
apps/erpnext/erpnext/setup/doctype/customer_group/customer_group.py +20,An Customer exists with same name,Zákazník existuje se stejným názvem
apps/erpnext/erpnext/stock/doctype/item/item.py +509,"An Item Group exists with same name, please change the item name or rename the item group","Položka Group existuje se stejným názvem, prosím, zmenit názov položky alebo prejmenovať skupinu položek"
apps/erpnext/erpnext/schools/doctype/academic_term/academic_term.py +40,An academic term with this 'Academic Year' {0} and 'Term Name' {1} already exists. Please modify these entries and try again.,
apps/erpnext/erpnext/setup/doctype/item_group/item_group.py +58,"An item exists with same name ({0}), please change the item group name or rename the item","Položka existuje se stejným názvem ({0}), prosím, zmenit názov skupiny položky alebo prejmenovať položku"
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +87,Analyst,Analytik
apps/erpnext/erpnext/config/buying.py +121,Analytics,Analýzy
apps/erpnext/erpnext/accounts/doctype/budget/budget.py +119,Annual,Roční
apps/erpnext/erpnext/public/js/utils.js +90,Annual Billing: {0},Fakturované za rok: {0}
DocType: Email Digest,Annual Expenses,
DocType: Email Digest,Annual Income,Ročný príjem
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +182,Annual Salary,Ročný plat
apps/erpnext/erpnext/accounts/doctype/budget/budget.py +34,Another Budget record '{0}' already exists against {1} '{2}' for fiscal year {3},
apps/erpnext/erpnext/accounts/doctype/period_closing_voucher/period_closing_voucher.py +46,Another Period Closing Entry {0} has been made after {1},Další období Uzáverka Entry {0} bola podána po {1}
apps/erpnext/erpnext/setup/doctype/sales_person/sales_person.py +35,Another Sales Person {0} exists with the same Employee id,Ďalšia predaja osoba {0} existuje s rovnakým id zamestnanca
DocType: Appraisal,"Any other remarks, noteworthy effort that should go in the records.","Akékoľvek iné poznámky, pozoruhodné úsilie, ktoré by mali ísť v záznamoch."
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +10,Apparel & Accessories,Oblečení a doplňky
DocType: Landed Cost Item,Applicable Charges,Použitelné Poplatky
DocType: Pricing Rule,Applicable For,Aplikovať na
DocType: Employee,Applicable Holiday List,Použitelný Seznam Svátkov
DocType: Authorization Rule,Applicable To (Designation),Vztahující sa na (označení)
DocType: Authorization Rule,Applicable To (Employee),Vztahující sa na (Employee)
DocType: Authorization Rule,Applicable To (Role),Vztahující sa na (Role)
DocType: Authorization Rule,Applicable To (User),Vztahující sa na (Používateľ)
DocType: Price List,Applicable for Countries,Pre krajiny
DocType: POS Profile,Applicable for User,Použiteľné pre Užívateľa
DocType: Job Applicant,Applicant Name,Meno žiadateľa
DocType: Job Applicant,Applicant for a Job,Žiadateľ o zamestnanie
apps/erpnext/erpnext/config/hr.py +40,Applicant for a Job.,Žadatel o zamestnání.
DocType: Student Applicant,Application Date,
DocType: Student Admission,Application Fee,
DocType: Student Admission,Application Form Route,
DocType: Student Applicant,Application Status,
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +9,Application of Funds (Assets),Aplikace fondov (aktiv)
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +92,Application period cannot be across two alocation records,Obdobie podávania žiadostí nemôže byť na dvoch alokácie záznamy
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +89,Application period cannot be outside leave allocation period,Obdobie podávania žiadostí nemôže byť alokačné obdobie vonku voľno
apps/erpnext/erpnext/config/hr.py +60,Applications for leave.,Žádosti o dovolenou.
DocType: Student Applicant,Applied,
DocType: Leave Block List,Applies to Company,Platí pre firmu
DocType: Leave Application,Apply / Approve Leaves,Použít / Schváliť listy
DocType: Purchase Invoice,Apply Additional Discount On,Použiť dodatočnú zľavu na
DocType: POS Profile,Apply Discount,
DocType: POS Profile,Apply Discount On,Použiť Zľava na
apps/erpnext/erpnext/templates/generators/job_opening.html +19,Apply Now,
DocType: Pricing Rule,Apply On,Aplikovať na
DocType: Appraisal,Appraisal,Ocenenie
DocType: Appraisal Goal,Appraisal Goal,Posouzení Goal
DocType: Appraisal,Appraisal Template,Posouzení Template
DocType: Appraisal Template Goal,Appraisal Template Goal,Posouzení Template Goal
DocType: Appraisal Template,Appraisal Template Title,Posouzení Template Názov
apps/erpnext/erpnext/hr/doctype/appraisal/appraisal.py +42,Appraisal {0} created for Employee {1} in the given date range,Posouzení {0} vytvoril pro zamestnance {1} v daném časovém období
apps/erpnext/erpnext/config/hr.py +137,Appraisals,
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +67,Apprentice,Učeň
DocType: Expense Claim,Approval Status,Stav schválení
apps/erpnext/erpnext/hr/doctype/expense_claim/expense_claim.py +56,Approval Status must be 'Approved' or 'Rejected',"Stav schválení musí byť ""schválené"" alebo ""Zamítnuto"""
apps/erpnext/erpnext/schools/doctype/student_applicant/student_applicant.js +7,Approve,
DocType: Employee Loan Application,Approved,Schválený
DocType: Expense Claim,Approver,Schvalovatel
DocType: Authorization Rule,Approving Role (above authorized value),Schválenie role (nad oprávnenej hodnoty)
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py +34,Approving Role cannot be same as role the rule is Applicable To,Schválení role nemôže byť stejná jako role pravidlo sa vztahuje na
DocType: Authorization Rule,Approving User  (above authorized value),Schválenie užívateľa (nad oprávnenej hodnoty)
apps/erpnext/erpnext/setup/doctype/authorization_rule/authorization_rule.py +32,Approving User cannot be same as user the rule is Applicable To,Schválení Používateľ nemôže byť stejná jako používateľ pravidlo sa vztahuje na
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +36,Arrear,
apps/erpnext/erpnext/accounts/report/accounts_payable/accounts_payable.js +21,As on Date,Rovnako ako u Date
DocType: Stock Entry,As per Stock UOM,Podľa skladovej MJ
apps/erpnext/erpnext/stock/doctype/item/item.py +466,"As there are existing transactions against item {0}, you can not change the value of {1}",
DocType: Course,Assessment,
DocType: Assessment Code,Assessment Code,
DocType: Assessment Criteria,Assessment Criteria,
DocType: Assessment Criteria,Assessment Criteria Group,
DocType: Assessment Group,Assessment Group,
DocType: Assessment Group,Assessment Group Name,
DocType: Assessment Plan,Assessment Name,
DocType: Assessment Plan,Assessment Plan,
DocType: Assessment Plan Criteria,Assessment Plan Criteria,
apps/erpnext/erpnext/schools/doctype/assessment_plan/assessment_plan.js +12,Assessment Result,
DocType: Assessment Result Detail,Assessment Result Detail,
DocType: Assessment Result Tool,Assessment Result Tool,
DocType: Account,Asset,Majetok
DocType: Asset,Asset Category,Kategória aktív
DocType: Asset Category Account,Asset Category Account,
DocType: Asset Category,Asset Category Name,Názov kategórie aktív
apps/erpnext/erpnext/stock/doctype/item/item.py +237,Asset Category is mandatory for Fixed Asset item,"Kategória aktív musí byť zadaná pre položku, ktorá je nepohyblivé aktívum"
DocType: Company,Asset Depreciation Cost Center,
,Asset Depreciation Ledger,
,Asset Depreciations and Balances,
DocType: Asset Movement,Asset Movement,
apps/erpnext/erpnext/accounts/doctype/asset/asset.py +232,Asset Movement record {0} created,
DocType: Asset,Asset Name,
apps/erpnext/erpnext/accounts/doctype/asset/asset.py +149,"Asset cannot be cancelled, as it is already {0}",
apps/erpnext/erpnext/accounts/doctype/asset/depreciation.py +128,Asset scrapped via Journal Entry {0},
apps/erpnext/erpnext/accounts/doctype/asset/depreciation.py +106,"Asset {0} cannot be scrapped, as it is already {1}",
apps/erpnext/erpnext/accounts/doctype/asset_movement/asset_movement.py +21,Asset {0} does not belong to company {1},
apps/erpnext/erpnext/accounts/doctype/asset/depreciation.py +104,Asset {0} must be submitted,
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +91,Associate,Spolupracovník
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +131,At least one mode of payment is required for POS invoice.,
apps/erpnext/erpnext/controllers/sales_and_purchase_return.py +105,Atleast one item should be entered with negative quantity in return document,Aspon jedna položka by mala byť zadaná s negatívnym množstvo vo vratnom dokumente
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.py +34,Atleast one of the Selling or Buying must be selected,Vyberte platnosť pre predaj alebo nákup
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +129,Atleast one warehouse is mandatory,Alespoň jeden sklad je povinný
DocType: Rename Tool,"Attach .csv file with two columns, one for the old name and one for the new name","Pripojiť CSV súbor s dvomi stĺpci, jeden pre starý názov a jeden pre nový názov"
apps/erpnext/erpnext/public/js/setup_wizard.js +310,Attach Image,Pripojiť obrázok
apps/erpnext/erpnext/public/js/setup_wizard.js +171,Attach Letterhead,Pripojiť Hlavičku
apps/erpnext/erpnext/public/js/setup_wizard.js +177,Attach Logo,Pripojiť Logo
DocType: Issue,Attachment,Príloha
DocType: Attendance,Attendance,Dochádzka
DocType: Attendance,Attendance Date,Dátum dochádzky
DocType: Upload Attendance,Attendance From Date,Dochádzka od
apps/erpnext/erpnext/hr/doctype/upload_attendance/upload_attendance.js +21,Attendance From Date and Attendance To Date is mandatory,Účast Dátum od a docházky do dnešního dne je povinná
apps/erpnext/erpnext/schools/doctype/student_attendance/student_attendance.py +61,Attendance Record {0} exists against Student {1},
DocType: Upload Attendance,Attendance To Date,Dochádzka do dátumu
DocType: Attendance Tool Student,Attendance Tool Student,
apps/erpnext/erpnext/hr/doctype/attendance/attendance.py +39,Attendance can not be marked for future dates,Účast nemôže byť označen pro budoucí data
apps/erpnext/erpnext/hr/doctype/attendance/attendance.py +18,Attendance for employee {0} is already marked,Účast na zamestnance {0} je už označen
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +232,Attendance for employee {0} is already marked for this day,
apps/erpnext/erpnext/schools/api.py +67,Attendance has been marked successfully.,
apps/erpnext/erpnext/config/hr.py +24,Attendance record.,Záznam dochádzky
DocType: Training Event Employee,Attended,
DocType: Training Event,Attendees,
DocType: Item Variant Attribute,Attribute,Vlastnosť
DocType: Item Attribute,Attribute Name,Názov vlastnosti
DocType: Item Attribute Value,Attribute Value,Hodnota vlastnosti
apps/erpnext/erpnext/stock/doctype/item/item.py +649,Attribute table is mandatory,"Tabuľka vlastností je povinná, ak ste označili, že tovar má varianty."
apps/erpnext/erpnext/stock/doctype/item/item.py +652,Attribute {0} selected multiple times in Attributes Table,Vlastnosť {0} zvolená viackrát v tabuľke vlastností
DocType: Item,Attributes,Vlastnosti
apps/erpnext/erpnext/config/stock.py +195,"Attributes for Item Variants. e.g Size, Color etc.","Atributy pro položky varianty. napríklad velikost, barva atd."
DocType: Account,Auditor,Audítor
DocType: Authorization Control,Authorization Control,Autorizace Control
DocType: Authorization Rule,Authorization Rule,Autorizačné pravidlo
apps/erpnext/erpnext/accounts/print_format/payment_receipt_voucher/payment_receipt_voucher.html +27,Authorized Signatory,Prokurista
DocType: Authorization Rule,Authorized Value,Autorizovaný Hodnota
DocType: Stock Settings,Auto Material Request,Auto materiálu Poptávka
apps/erpnext/erpnext/stock/reorder_item.py +177,Auto Material Requests Generated,Žiadosti Auto materiál vygenerovaný
DocType: Support Settings,Auto close Issue after 7 days,
DocType: Selling Settings,Auto close Opportunity after 15 days,
DocType: Stock Settings,Auto insert Price List rate if missing,"Auto vložka Cenník miera, ak chýba"
DocType: Item,Auto re-order,Automatická doobjenávka
DocType: Stock Settings,Automatically Set Serial Nos based on FIFO,Automaticky nastaviť sériových čísel na základe FIFO
apps/erpnext/erpnext/config/setup.py +89,Automatically compose message on submission of transactions.,Automaticky napsat vzkaz na predkládání transakcí.
apps/erpnext/erpnext/config/setup.py +101,Automatically triggers the feedback request based on conditions.,
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +11,Automotive,Automobilový
DocType: Delivery Note Item,Available Batch Qty at From Warehouse,K dispozícii dávky Množstvo na Od Warehouse
DocType: Sales Invoice Item,Available Batch Qty at Warehouse,K dispozícii dávky Množstvo v sklade
,Available Qty,Množstvo k dispozici
DocType: Delivery Note Item,Available Qty at From Warehouse,K dispozícii Množstvo na Od Warehouse
